avgHumidity,county,dewPoint,fire,maxHumidity,maxTemp,maxWind,meanTemp,minHumidity,minTemp,startDate
76,Tehama,42,0,88,59,9,50,51,42,2/13/17
77,Tehama,44,0,87,59,13,54,62,48,3/8/11
36,Tehama,36,0,64,84,20,70,4,55,4/18/14
78,Tehama,48,0,94,64,23,58,37,53,5/26/10
36,Tehama,57,0,53,102,17,86,15,71,6/6/16
23,Tehama,35,0,42,90,17,77,5,64,6/14/14
51,Tehama,47,0,88,82,10,66,23,51,6/13/11
50,Tehama,57,0,69,90,13,76,29,64,7/13/10
34,Tehama,51,0,50,95,13,82,20,68,7/12/17
48,Tehama,54,0,82,95,15,77,18,59,7/20/15
38,Tehama,52,0,62,100,14,82,16,64,8/18/11
37,Tehama,49,0,67,100,12,80,6,61,8/2/16
49,Tehama,52,0,88,91,8,75,21,59,8/6/14
31,Tehama,33,0,58,95,8,72,8,48,9/11/14
27,Tehama,29,0,43,78,17,64,14,50,9/23/17
54,Tehama,45,0,67,71,14,63,42,55,9/21/10
70,Tehama,32,0,100,68,7,49,23,30,10/28/11
,Tehama,,0,,58,,,,40,11/18/17
91,Tehama,28,0,100,41,6,32,70,24,12/18/13
86,Tehama,40,0,100,55,6,46,54,37,1/27/15
,Tehama,,0,,55,,,,40,2/18/10
86,Tehama,34,0,100,46,13,39,66,32,3/25/11
70,Tehama,49,0,82,66,23,60,52,55,4/24/11
53,Tehama,42,0,93,86,8,65,15,44,5/27/17
40,Tehama,50,0,81,96,10,77,17,61,6/26/11
62,Tehama,42,0,100,80,10,60,16,41,6/8/11
46,Tehama,38,0,76,86,7,65,13,44,6/26/11
30,Tehama,56,0,69,116,16,96,11,75,7/3/13
,Tehama,,0,,94,,,,62,7/4/16
68,Tehama,53,0,88,87,4,70,33,53,7/28/11
46,Tehama,49,0,77,102,9,78,11,55,8/18/13
43,Tehama,56,0,70,97,16,82,12,66,8/21/16
36,Tehama,48,0,52,95,14,80,18,64,8/3/11
35,Tehama,35,0,62,89,14,68,13,46,9/8/14
61,Tehama,65,0,89,91,23,82,38,73,9/5/17
45,Tehama,39,0,76,93,8,70,10,46,9/6/11
24,Tehama,21,0,40,75,25,62,9,48,10/12/17
90,Tehama,56,0,97,61,32,57,80,53,11/26/17
72,Tehama,32,0,93,57,18,46,38,35,12/12/11
88,Tehama,41,0,100,48,16,45,76,42,1/22/10
48,Tehama,25,0,70,64,23,48,21,33,2/26/13
100,Tehama,51,0,100,51,14,50,100,50,3/6/11
67,Tehama,50,0,94,71,21,62,35,53,4/23/17
81,Trinity,43,0,96,57,17,48,49,39,3/7/17
67,Trinity,33,0,93,64,7,48,22,33,4/2/12
86,Trinity,51,0,100,64,17,57,68,50,6/11/15
49,Trinity,38,0,87,80,9,60,18,39,6/21/13
38,Trinity,39,0,72,86,7,68,16,50,7/16/13
,Trinity,,0,,94,,,,61,8/16/17
39,Trinity,40,0,71,95,8,72,12,50,9/9/13
,Trinity,,0,,72,,,,45,10/22/16
,Trinity,,0,,61,,,,41,11/10/17
100,Trinity,32,0,100,32,0,32,93,32,12/20/15
84,Trinity,40,0,100,55,15,48,58,39,1/19/16
78,Trinity,33,0,100,48,14,42,43,35,3/21/11
72,Trinity,43,0,94,57,9,52,62,46,5/8/14
87,Trinity,50,0,100,60,14,56,69,51,6/3/12
,Trinity,,0,,91,,,,61,6/22/10
42,Trinity,40,0,87,95,13,72,7,48,7/25/14
,Trinity,,0,,95,,,,63,7/9/17
88,Trinity,53,0,100,64,18,58,68,53,7/22/12
44,Trinity,54,0,72,93,13,77,14,61,8/23/15
,Trinity,,0,,96,,,,63,8/1/16
,Trinity,,0,,62,,,,55,9/23/14
40,Trinity,39,0,100,82,13,68,17,53,9/17/14
87,Trinity,44,0,100,55,5,47,72,39,10/22/14
87,Trinity,33,0,100,53,6,42,44,32,11/11/10
84,Trinity,47,0,100,62,12,53,59,44,2/6/16
61,Trinity,27,0,100,59,14,46,17,32,4/8/13
,Trinity,,0,,90,,,,60,6/15/10
,Trinity,,0,,90,,,,61,6/16/16
,Trinity,,0,,83,,,,57,6/4/10
,Trinity,,0,,97,,,,64,7/24/16
92,Trinity,49,0,100,57,8,52,74,48,7/23/10
41,Trinity,43,0,76,89,10,70,18,50,7/25/15
96,Trinity,57,0,100,64,10,59,81,55,8/5/17
36,Trinity,39,0,62,86,8,70,17,53,8/7/13
43,Trinity,38,0,71,89,6,68,13,48,9/24/15
,Trinity,,0,,89,,,,58,9/11/10
,Trinity,,0,,78,,,,47,10/14/10
92,Trinity,43,0,100,48,4,45,81,42,12/5/12
66,Trinity,16,0,93,41,9,29,33,17,1/16/12
76,Trinity,41,0,100,62,13,52,42,41,2/22/12
,Trinity,,0,,65,,,,44,3/20/10
65,Trinity,36,0,100,66,10,50,28,35,4/11/13
59,Trinity,37,0,87,59,15,52,36,46,5/9/14
,Trinity,,0,,63,,,,55,6/15/17
59,Trinity,46,0,93,80,15,63,32,46,6/18/11
49,Trinity,42,0,81,78,17,62,23,46,6/17/13
,Trinity,,0,,95,,,,62,7/5/17
,Trinity,,0,,61,,,,54,7/6/10
,Trinity,,0,,96,,,,63,7/17/10
,Trinity,,0,,93,,,,61,8/25/17
,Trinity,,0,,62,,,,55,8/18/14
,Trinity,,0,,62,,,,55,8/15/14
,Trinity,,0,,90,,,,59,9/6/10
93,Trinity,60,0,100,71,15,63,69,55,9/19/14
,Trinity,,0,,78,,,,47,10/14/10
83,Trinity,16,0,93,37,4,24,52,10,12/9/13
,Trinity,,0,,53,,,,36,1/27/10
,Trinity,,0,,57,,,,39,2/24/10
49,Trinity,32,0,87,77,10,56,14,35,5/18/12
27,Trinity,44,0,53,102,13,82,7,61,6/5/14
,Trinity,,0,,61,,,,54,6/8/16
36,Trinity,37,0,71,87,12,68,14,48,6/22/15
,Trinity,,0,,97,,,,64,7/27/16
51,Trinity,60,0,78,100,16,82,25,64,7/22/10
41,Trinity,43,0,76,93,12,72,13,50,8/14/13
48,Trinity,44,0,87,91,9,70,12,48,8/3/11
35,Trinity,38,0,66,93,7,72,11,50,9/14/14
38,Trinity,33,0,66,84,10,63,12,42,9/9/12
69,Trinity,34,0,93,59,9,46,36,32,10/28/13
,Trinity,,0,,57,,,,51,11/1/13
91,Trinity,34,0,100,44,5,38,76,33,1/7/13
96,Trinity,42,0,100,48,4,44,76,39,2/4/17
86,Trinity,45,0,100,57,7,47,51,37,3/20/16
47,Trinity,40,0,86,82,13,65,15,48,4/25/10
53,Trinity,42,0,93,86,8,65,15,44,5/27/17
49,Trinity,37,0,76,68,16,58,26,48,6/18/13
56,Trinity,46,0,82,77,10,62,36,46,7/12/11
,Trinity,,0,,97,,,,64,7/27/12
,Trinity,,0,,97,,,,64,7/25/17
54,Trinity,47,0,87,87,6,68,23,50,8/4/11
39,Trinity,38,0,82,86,7,67,12,48,8/12/15
,Trinity,,0,,86,,,,53,9/28/17
,Trinity,,0,,62,,,,52,9/6/11
67,Trinity,43,0,100,73,7,58,27,44,10/20/15
,Trinity,,0,,54,,,,49,12/9/16
96,Trinity,41,0,100,46,6,42,87,37,2/8/17
49,Trinity,29,0,87,64,8,52,19,39,4/9/12
,Trinity,,0,,60,,,,52,5/18/11
46,Trinity,41,0,81,86,9,66,16,46,6/2/14
49,Trinity,37,0,76,68,16,58,26,48,6/18/13
89,Trinity,54,0,100,64,14,59,72,55,7/17/14
,Trinity,,0,,97,,,,64,7/23/10
,Trinity,,0,,96,,,,62,8/10/10
,Trinity,,0,,62,,,,55,8/6/15
46,Trinity,29,0,87,77,8,56,13,35,9/5/15
84,Trinity,50,0,100,64,13,57,49,50,9/25/14
51,Trinity,39,0,71,75,7,60,29,44,10/5/12
,Trinity,,0,,53,,,,36,1/8/10
81,Trinity,40,0,100,53,17,45,49,37,3/3/10
94,Trinity,56,0,100,68,17,60,78,53,6/5/16
72,Trinity,37,0,100,57,10,47,38,37,6/2/11
,Trinity,,0,,63,,,,55,6/17/17
,Trinity,,0,,61,,,,54,7/10/16
81,Trinity,54,0,93,66,18,60,67,53,7/20/17
,Trinity,,0,,97,,,,64,7/26/17
94,Trinity,52,0,100,62,17,56,72,50,8/14/16
,Trinity,,0,,96,,,,62,8/10/10
39,Trinity,36,0,71,91,9,68,12,46,9/19/12
54,Trinity,64,0,84,97,16,84,23,71,9/6/17
,Trinity,,0,,91,,,,59,9/2/10
83,Trinity,46,0,94,61,17,54,58,45,10/6/11
,Trinity,,0,,53,,,,36,12/18/16
,Trinity,,0,,54,,,,36,1/1/10
87,Trinity,39,0,100,55,6,46,58,37,2/8/12
90,Trinity,50,0,97,60,12,51,72,45,3/26/16
61,Trinity,32,0,93,66,9,48,22,30,4/10/15
81,Trinity,49,0,100,69,8,58,35,48,5/19/15
93,Trinity,49,0,100,66,18,56,47,48,6/7/13
72,Trinity,37,0,100,57,10,47,38,37,6/2/11
,Trinity,,0,,97,,,,64,7/25/17
,Trinity,,0,,93,,,,62,7/1/17
,Trinity,,0,,62,,,,52,7/28/11
57,Trinity,50,0,88,89,7,71,22,53,8/20/11
93,Trinity,50,0,100,59,10,52,78,48,8/25/12
83,Trinity,55,0,100,73,14,62,57,51,9/10/15
55,Trinity,48,0,94,82,8,66,28,50,9/2/13
,Trinity,,0,,63,,56,,49,9/24/12
,Trinity,,0,,62,,,,54,10/5/12
80,Trinity,37,0,100,59,14,46,42,32,12/5/17
89,Trinity,25,0,100,39,5,31,65,23,1/1/13
71,Trinity,42,0,86,57,14,50,57,44,3/14/12
55,Trinity,21,0,93,55,12,40,19,24,4/8/11
41,Trinity,38,0,76,91,8,68,10,46,6/4/14
,Trinity,,0,,62,,,,55,6/21/14
,Trinity,,0,,90,,,,61,6/18/10
,Trinity,,0,,96,,,,63,7/16/12
34,Trinity,42,0,59,98,7,78,12,59,7/27/14
37,Trinity,43,0,72,96,13,74,14,53,7/3/14
,Trinity,,0,,63,,,,55,8/28/11
91,Trinity,54,0,100,66,18,58,68,51,8/4/14
37,Trinity,39,0,62,91,7,72,14,53,9/15/14
17,Trinity,28,0,35,91,14,76,4,62,9/6/15
68,Trinity,23,0,93,39,17,32,41,23,11/23/10
,Trinity,,0,,53,,,,37,12/3/15
,Trinity,,0,,53,,,,48,1/24/16
72,Trinity,26,0,100,59,8,42,21,24,2/3/12
73,Trinity,39,0,94,57,13,47,58,37,4/25/17
87,Trinity,43,0,93,48,7,46,82,44,6/11/12
,Trinity,,0,,89,,,,60,6/13/10
69,Trinity,56,0,94,89,10,73,26,57,7/22/14
61,Trinity,51,0,100,80,14,68,28,57,7/23/14
94,Trinity,60,0,100,68,13,62,73,55,8/16/13
53,Trinity,48,0,88,91,7,71,17,51,8/17/11
46,Trinity,52,0,77,100,10,80,15,59,8/19/13
,Trinity,,0,,61,,,,55,9/28/11
77,Trinity,46,0,100,66,12,56,40,46,9/17/15
,Trinity,,0,,71,,,,45,10/23/17
92,Trinity,41,0,100,44,6,42,81,39,11/22/11
81,Trinity,25,0,100,53,4,36,35,19,1/19/13
87,Trinity,40,0,100,48,22,44,62,39,2/23/13
,Trinity,,0,,73,,,,47,5/6/10
38,Trinity,38,0,76,89,14,66,13,44,6/19/14
,Trinity,,0,,63,,,,55,6/14/10
,Trinity,,0,,95,,,,63,7/6/17
,Trinity,,0,,97,,,,64,7/23/10
,Trinity,,0,,95,,,,63,7/11/10
,Trinity,,0,,94,,,,61,8/15/17
59,Trinity,55,0,83,84,13,73,35,62,8/20/13
,Trinity,,0,,93,,,,61,8/21/10
33,Trinity,40,0,58,87,10,72,10,57,9/16/17
98,Trinity,48,0,100,57,8,48,84,41,9/28/12
,Trinity,,0,,62,,,,54,10/6/12
99,Trinity,58,0,100,64,14,58,87,53,11/23/17
,Trinity,,0,,54,,,,36,1/1/10
72,Trinity,34,0,100,66,6,49,23,32,2/20/15
77,Trinity,37,0,100,57,5,44,51,32,3/2/13
,Trinity,,0,,65,,,,42,4/6/10
89,Trinity,51,0,100,62,6,55,63,48,5/6/16
98,Trinity,53,0,100,64,9,56,75,48,6/17/13
83,Trinity,48,0,93,61,10,54,60,46,6/3/11
93,Trinity,54,0,100,64,14,57,75,50,6/9/15
42,Trinity,54,0,73,96,9,82,21,68,7/3/15
84,Trinity,50,0,100,60,20,55,68,50,7/4/12
,Trinity,,0,,60,,,,53,7/23/12
,Trinity,,0,,62,,,,55,8/5/15
57,Trinity,47,0,94,86,10,67,22,48,8/27/13
53,Trinity,49,0,88,87,9,70,19,53,8/8/11
,Trinity,,0,,64,,,,56,9/4/12
60,Trinity,49,0,82,73,15,58,31,44,10/16/12
52,Trinity,12,0,80,50,6,34,16,19,11/28/15
,Trinity,,0,,54,,,,49,12/19/16
,Trinity,,0,,54,,,,48,2/2/14
,Trinity,,0,,55,,,,48,3/17/11
35,Trinity,36,0,71,91,14,70,10,48,6/15/15
49,Trinity,32,0,66,62,4,53,32,44,6/2/16
,Trinity,,0,,97,,,,64,7/26/12
65,Trinity,53,0,100,84,8,70,23,55,7/1/12
38,Trinity,39,0,72,86,7,68,16,50,7/16/13
36,Trinity,41,0,67,93,9,73,11,53,8/19/12
,Trinity,,0,,96,,,,63,8/2/10
37,Trinity,38,0,66,91,6,70,14,48,8/25/12
9,Trinity,19,0,27,102,21,85,4,66,9/4/14
69,Trinity,49,0,94,73,10,63,36,53,9/23/13
,Trinity,,0,,69,,,,44,10/26/17
72,Trinity,31,0,100,62,6,44,26,26,11/6/15
90,Trinity,37,0,100,48,12,40,62,33,12/5/16
95,Trinity,46,0,100,50,5,47,87,44,3/2/14
,Tulare,,0,,64,,,,44,1/6/11
26,Tulare,8,0,51,64,13,46,9,27,2/26/13
,Tulare,,0,,69,,,,48,3/25/17
58,Tulare,46,0,77,75,14,64,38,52,4/16/10
42,Tulare,41,0,66,80,15,66,17,51,5/2/10
33,Tulare,54,0,45,98,18,88,20,77,6/28/15
,Tulare,,0,,78,,,,56,6/11/14
19,Tulare,23,0,42,88,26,72,4,57,6/25/12
,Tulare,,0,,102,10,88,,73,7/7/12
,Tulare,,0,,88,,,,61,7/17/12
,Tulare,,0,,85,,,,60,7/2/17
48,Tulare,60,0,68,96,13,84,28,71,8/22/17
,Tulare,,0,,90,,,,62,8/4/13
,Tulare,,0,,91,15,84,,77,8/21/10
,Tulare,,0,,88,,,,61,9/9/13
42,Tulare,56,0,73,101,16,82,24,65,9/5/13
36,Tulare,41,0,57,83,28,71,15,58,10/23/16
,Tulare,,0,,75,,,,41,11/1/17
63,Tulare,34,0,82,58,9,47,43,36,12/25/17
40,Tulare,32,0,65,77,13,59,15,40,1/17/14
44,Tulare,30,0,70,70,10,54,17,38,2/27/13
72,Tulare,44,0,94,64,7,52,39,39,3/12/11
70,Tulare,40,0,78,55,14,50,56,46,4/11/10
44,Tulare,32,0,44,80,39,66,44,53,5/27/11
82,Tulare,56,0,100,81,15,64,49,50,6/3/10
15,Tulare,24,0,34,100,24,80,5,61,6/20/14
30,Tulare,45,0,52,95,14,80,15,66,6/24/10
56,Tulare,64,0,79,94,24,85,33,76,7/20/15
,Tulare,,0,,86,,,,60,7/5/11
,Tulare,,0,,88,,,,61,7/26/17
,Tulare,,0,,90,,,,63,8/27/15
,Tulare,,0,,89,,,,61,8/2/16
,Tulare,,0,,90,,,,62,8/4/17
54,Tulare,55,0,87,97,16,75,25,55,9/16/13
,Tulare,,0,,85,,,,59,9/18/13
48,Tulare,57,0,78,97,13,78,30,59,9/7/15
46,Tulare,53,0,64,93,8,78,28,62,10/12/15
,Tulare,,0,,70,,,,48,11/8/15
93,Tulare,52,0,94,57,8,52,87,48,12/3/12
,Tulare,,0,,64,,,,44,1/22/16
44,Tulare,29,0,76,77,6,56,15,36,2/15/15
57,Tulare,37,0,83,66,13,54,31,41,3/22/13
37,Tulare,40,0,59,90,18,71,14,52,4/5/17
57,Tulare,48,0,72,71,9,64,46,57,5/22/15
73,Tulare,60,0,93,86,16,72,46,59,6/14/15
33,Tulare,48,0,54,102,12,82,15,63,6/2/16
71,Tulare,57,0,100,86,14,68,40,51,6/8/14
19,Tulare,38,0,35,103,24,88,8,72,7/19/17
27,Tulare,42,0,42,96,15,81,12,66,7/12/16
,Tulare,,0,,88,,,,61,7/17/16
,Tulare,,0,,90,,,,62,8/7/16
,Tulare,,0,,96,16,87,,78,8/21/11
32,Tulare,43,0,44,93,16,79,20,64,8/26/12
,Tulare,,0,,89,,,,62,9/5/13
,Tulare,,0,,85,,,,59,9/19/12
30,Tulare,38,0,43,91,15,75,17,59,9/26/17
,Tulare,,0,,81,,,,55,10/10/14
,Tulare,,0,,75,16,62,,48,11/7/12
49,Tulare,21,0,70,46,24,39,33,32,12/25/15
78,Tulare,45,0,93,59,13,53,62,46,1/24/12
33,Tulare,21,0,56,72,8,53,14,34,2/23/14
42,Tulare,30,0,70,73,9,54,20,34,3/21/12
83,Tulare,51,0,100,77,16,61,38,45,4/5/11
,Tulare,,0,,75,,,,52,5/3/11
45,Tulare,49,0,67,90,16,77,23,63,6/27/14
,Tulare,,0,,98,,,,61,6/17/17
27,Tulare,42,0,44,104,16,88,9,71,7/13/13
,Tulare,,0,,100,21,84,,68,7/18/11
,Tulare,,0,,88,,,,61,7/25/15
,Tulare,,0,,90,,,,63,8/28/13
32,Tulare,49,0,42,98,12,83,20,68,8/18/10
,Tulare,,0,,90,,,,62,8/5/14
43,Tulare,49,0,43,73,1,,43,73,9/5/11
,Tulare,,0,,85,,,,59,9/20/14
,Tulare,,0,,73,23,66,,60,9/22/13
22,Tulare,15,0,33,77,10,56,11,34,10/17/13
74,Tulare,40,0,87,53,14,48,54,39,11/21/10
,Tulare,,0,,64,,,,43,12/19/15
,Tulare,,0,,50,24,46,,39,1/10/13
86,Tulare,58,0,97,71,8,64,66,57,2/8/17
,Tulare,,0,,67,,,,45,3/5/12
,Tulare,,0,,73,,,,50,4/24/13
43,Tulare,33,0,59,70,14,58,27,45,5/22/10
,Tulare,,0,,81,,,,57,6/20/12
,Tulare,,0,,79,,,,56,6/13/16
68,Tulare,62,0,93,93,18,75,39,57,6/26/16
40,Tulare,43,0,67,88,16,76,13,64,7/10/16
,Tulare,,0,,87,,,,60,7/7/12
37,Tulare,48,0,59,93,12,75,23,57,7/26/12
75,Tulare,49,0,90,80,4,64,40,49,8/8/10
,Tulare,,0,,90,,,,63,8/23/16
,Tulare,,0,,89,,,,61,8/1/15
,Tulare,,0,,98,,,,61,9/2/15
,Tulare,,0,,81,,,,55,10/9/10
84,Tulare,50,0,100,64,12,56,56,44,11/21/16
87,Tulare,52,0,94,60,6,56,72,53,12/22/14
65,Tulare,27,0,98,49,9,40,31,30,1/6/17
,Tulare,,0,,63,,,,44,2/11/12
,Tulare,,0,,67,,,,45,3/5/14
,Tulare,,0,,79,,,,45,4/25/15
,Tulare,,0,,75,,,,53,5/8/14
,Tulare,,0,,105,14,86,,68,6/20/12
47,Tulare,52,0,67,93,12,79,26,64,6/19/16
27,Tulare,39,0,38,91,16,78,16,64,6/17/13
88,Tulare,58,0,96,70,10,64,68,59,7/21/13
70,Tulare,54,0,100,79,10,68,21,59,7/7/13
,Tulare,,0,,88,,,,61,7/20/12
34,Tulare,56,0,57,105,12,89,19,73,8/14/12
25,Tulare,43,0,33,94,24,82,17,70,8/19/14
29,Tulare,50,0,40,101,20,88,17,74,8/12/14
,Tulare,,0,,82,,,,57,9/28/14
,Tulare,,0,,82,,,,58,9/27/14
69,Tulare,50,0,93,72,13,60,41,43,10/26/11
,Tulare,,0,,77,,,,41,11/3/16
80,Tulare,50,0,93,65,29,56,67,47,12/24/14
33,Tulare,14,0,41,54,10,41,24,28,1/3/16
91,Tulare,48,0,100,71,7,55,59,39,2/11/16
21,Tulare,23,0,28,77,26,67,14,57,3/26/15
,Tulare,,0,,68,,,,47,4/9/16
52,Tulare,49,0,88,84,9,67,28,50,5/13/11
30,Tulare,43,0,48,90,18,80,18,72,6/9/15
45,Tulare,54,0,61,91,9,78,35,64,6/5/10
,Tulare,,0,,84,,,,58,6/26/16
,Tulare,,0,,98,30,86,,75,7/23/13
27,Tulare,43,0,51,104,26,84,8,66,7/4/15
36,Tulare,56,0,48,98,20,88,24,77,7/11/10
22,Tulare,35,0,44,93,23,82,10,70,8/23/14
,Tulare,,0,,89,,,,61,8/1/16
62,Tulare,61,0,100,95,17,78,24,61,9/26/15
72,Tulare,56,0,90,71,13,66,53,61,9/8/10
33,Tulare,52,0,49,102,16,87,16,71,9/4/10
,Tulare,,0,,76,,,,52,10/22/17
63,Tulare,42,0,77,64,8,55,48,46,11/19/13
81,Tulare,34,0,93,55,7,42,58,28,1/4/13
,Tulare,,0,,64,,,,44,2/2/16
,Tulare,,0,,74,,,,39,3/28/17
32,Tulare,36,0,48,82,14,70,16,57,4/12/14
,Tulare,,0,,84,,,,59,6/27/16
,Tulare,,0,,79,,,,57,6/14/16
,Tulare,,0,,86,,,,60,7/5/13
,Tulare,,0,,86,,,,60,7/4/16
,Tulare,,0,,101,,,,63,7/3/14
,Tulare,,0,,90,,,,63,8/9/16
,Tulare,,0,,96,29,87,,78,8/19/10
,Tulare,,0,,93,10,80,,66,9/12/12
47,Tulare,48,0,67,86,15,72,27,57,9/17/11
39,Tulare,39,0,51,76,16,67,27,57,10/1/16
,Tulare,,0,,68,,,,36,11/16/13
,Tulare,,0,,65,,,,44,12/8/15
78,Tulare,50,0,100,61,10,56,55,50,1/24/13
70,Tulare,46,0,83,63,14,57,56,50,2/19/10
71,Tulare,46,0,89,65,12,55,52,45,3/11/11
33,Tulare,26,0,60,78,22,58,13,39,4/11/15
,Tulare,,0,,75,,,,53,5/14/16
,Tulare,,0,,80,,,,57,6/16/11
,Tulare,,0,,93,,,,58,6/7/16
42,Tulare,39,0,74,84,25,65,9,48,6/5/15
36,Tulare,57,0,57,102,14,88,21,73,7/5/11
71,Tulare,60,0,88,87,20,74,40,62,7/12/16
19,Tulare,38,0,35,103,24,88,8,72,7/19/17
,Tulare,,0,,90,,,,63,8/26/17
42,Tulare,54,0,61,97,12,83,22,69,8/23/11
,Tulare,,0,,89,,,,63,8/17/12
36,Tulare,39,0,72,93,7,74,10,54,9/19/15
,Tulare,,0,,87,,,,61,9/10/12
,Tulare,,0,,74,,,,51,10/25/16
75,Tulare,33,0,92,57,8,42,44,28,11/23/11
,Tulare,,0,,65,,,,44,12/14/15
33,Tulare,16,0,51,66,7,48,16,30,1/28/14
,Tulare,,0,,63,,,,44,2/14/13
52,Tulare,39,0,71,64,17,57,32,49,3/7/13
16,Tulare,12,0,33,78,17,62,6,45,4/10/13
60,Tulare,44,0,82,68,10,58,40,48,5/9/10
73,Tulare,56,0,96,81,18,68,44,55,6/2/12
,Tulare,,0,,84,,,,58,6/26/16
,Tulare,,0,,93,,,,58,6/7/15
,Tulare,,0,,88,,,,61,7/20/11
52,Tulare,51,0,84,87,9,70,32,53,7/28/10
39,Tulare,50,0,68,95,14,78,19,62,7/26/15
42,Tulare,50,0,63,93,15,80,21,67,8/11/13
39,Tulare,47,0,59,86,26,76,19,65,8/13/14
38,Tulare,56,0,54,100,13,88,22,76,8/25/17
32,Tulare,47,0,52,98,23,81,17,65,9/26/15
,Tulare,,0,,86,,,,60,9/14/13
47,Tulare,50,0,63,84,24,73,30,62,9/21/13
32,Tulare,28,0,43,71,10,58,23,44,10/10/13
,Tulare,,0,,68,,,,46,11/21/11
,Tulare,,0,,64,,,,43,12/23/10
77,Tulare,40,0,100,55,24,48,46,42,1/19/17
48,Tulare,36,0,66,68,16,54,29,39,2/18/12
63,Tulare,39,0,85,65,13,51,40,37,3/8/11
61,Tulare,39,0,96,66,15,54,28,43,4/6/15
75,Tulare,50,0,100,70,12,56,54,45,5/16/15
35,Tulare,42,0,56,95,15,80,13,65,6/24/16
17,Tulare,36,0,25,103,17,88,9,72,6/5/16
,Tulare,,0,,77,,,,55,6/1/14
19,Tulare,39,0,32,108,21,88,8,68,7/15/17
26,Tulare,41,0,35,96,16,81,16,66,7/26/12
,Tulare,,0,,88,,,,61,7/27/16
23,Tulare,43,0,42,100,21,86,12,73,8/19/10
48,Tulare,52,0,55,77,6,72,39,66,8/15/11
31,Tulare,44,0,61,97,12,79,11,60,8/27/10
39,Tulare,60,0,79,109,13,90,17,73,9/1/17
42,Tulare,43,0,69,84,12,70,19,55,9/4/16
24,Tulare,44,0,37,101,13,90,10,78,9/11/15
48,Tulare,41,0,77,78,22,64,19,51,10/21/14
40,Tulare,29,0,100,84,21,59,11,34,11/26/11
73,Tulare,47,0,94,64,12,57,52,50,12/17/12
,Tulare,,0,,64,,,,44,1/17/14
65,Tulare,34,0,86,66,6,50,29,33,2/2/15
,Tulare,,0,,69,,,,48,3/26/14
51,Tulare,42,0,71,76,13,63,31,49,4/6/14
,Tulare,,0,,90,,,,56,5/28/16
,Tulare,,0,,77,,,,55,6/1/14
64,Tulare,51,0,94,80,16,68,32,55,6/5/11
,Tulare,,0,,88,,,,61,7/22/13
44,Tulare,53,0,68,94,15,80,20,66,7/2/12
,Tulare,,0,,86,,,,60,7/6/11
,Tulare,,0,,90,,,,63,8/10/12
,Tulare,,0,,98,,,,63,8/20/15
,Tulare,,0,,88,,,,61,9/8/17
,Tulare,,0,,88,,,,61,9/8/17
,Tulare,,0,,83,,,,58,9/25/17
,Tulare,,0,,82,,,,57,10/1/13
28,Tulare,12,0,40,54,12,42,19,30,11/27/15
60,Tulare,41,0,77,62,12,55,43,47,12/18/13
,Tulare,,0,,64,,,,44,1/16/16
,Tulare,,0,,63,,,,44,2/27/15
,Tulare,,0,,70,,,,48,3/21/15
,Tulare,,0,,79,,,,45,4/25/14
39,Tulare,34,0,68,70,23,60,19,50,5/20/14
25,Tulare,30,0,59,90,26,74,6,57,6/24/12
,Tulare,,0,,80,,,,57,6/17/15
45,Tulare,53,0,63,92,14,78,26,64,6/4/13
33,Tulare,47,0,46,95,16,83,19,71,7/11/14
30,Tulare,48,0,46,106,14,88,14,70,7/4/17
29,Tulare,44,0,50,97,26,82,13,68,7/21/11
35,Tulare,46,0,52,93,20,76,19,61,8/21/14
,Tulare,,0,,89,,,,63,8/16/17
54,Tulare,58,0,79,94,7,78,30,62,8/13/11
20,Tulare,33,0,35,100,21,82,7,63,9/2/14
,Tulare,,0,,86,,,,60,9/14/15
42,Tulare,49,0,56,87,15,77,27,66,9/3/15
,Tulare,,0,,82,,,,55,10/7/14
,Tulare,,0,,68,,,,36,11/17/16
,Tulare,,0,,64,,,,43,12/18/17
,Tulare,,0,,64,,,,44,1/11/17
76,Tulare,44,0,93,66,9,54,46,41,3/4/11
,Tulare,,0,,66,,,,47,4/1/11
,Tulare,,0,,75,,,,53,5/11/14
,Tulare,,0,,93,,,,56,6/9/15
32,Tulare,49,0,44,96,18,84,20,71,6/14/12
,Tulare,,0,,84,,,,59,6/27/15
16,Tulare,28,0,33,100,24,88,4,75,7/26/10
71,Tulare,53,0,94,77,17,70,13,62,7/18/15
,Tulare,,0,,98,14,86,,73,7/19/12
48,Tulare,53,0,72,93,10,76,28,60,8/18/11
,Tulare,,0,,89,,,,61,8/2/12
28,Tulare,47,0,63,99,21,83,17,68,9/12/15
45,Tulare,42,0,61,76,16,66,29,56,9/13/16
36,Tulare,30,0,61,73,14,58,16,43,9/23/17
33,Tulare,31,0,90,99,15,77,4,55,10/2/14
61,Tulare,49,0,77,74,14,63,44,52,11/1/12
82,Tulare,52,0,96,64,10,57,63,50,12/15/16
91,Tulare,49,0,100,55,13,48,71,39,1/5/17
,Tulare,,0,,63,,,,44,2/15/14
36,Tulare,41,0,61,93,14,74,10,55,3/27/15
68,Tulare,48,0,87,75,13,60,44,44,4/16/11
,Tuolumne,,0,,39,,,,18,1/7/13
76,Tuolumne,32,0,86,43,21,40,67,36,2/9/14
